北京高精尖产业发展基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=ukJMDn0XvsrAT*OhsS*TqGFpCMsegVK*ph4NsYIpJ5OFSoRczxNxiD3dDhBW4x2fnVz7eLHkQ9x94rUWd-3DXg==,微信号：bjgjjcyfzjj月发文 8 篇,落实中国制造2025战略,调整北京制造业发展的领域构成、市场主体、增长动力、资源配置和载体空间,促进非首都功能疏解,打造符合于首都功能定位、内生于城市创新要素、具有国际竞争力的高精尖产业,北京市经济和信息化委员会经济技术市场发展中心,热烈祝贺高精尖基金荣获政府投资基金管理团队50强,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=2-UwYkv9KSc9dwO-Pzw2RNMF8XfobbWeFQrIvR*3SujOAcuDIvKaH9aQn9Dsl4REuOPbs61Ke*M9KkgO1sQr3flqehiXrtsa1uvBLPv80*ylc6v7zNiE7l5sOTvkwVM6vIqirLV7slU7jEZg3L7jGeAgSLQb2CjYXHfUDixnhSY=
西部利得基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=iQ2yUSB8aj5Qr80caaWnTAQ9pNtbUV8DJknkQR9EFkwRPwLuUXRAW5vO07oGuoOkTXIv08Fvrh0TfR1vEcF0og==,微信号：xbldjj月发文 18 篇,公司于2010年7月20日在上海成立,注册资本3亿元人民币.其中西部证券股份有限公司持有51%股份,上海利得财富资产管理有限公司持有49%股份.公司以打造良好业绩、为投资者获取长期收益为重,以丰富的产品和周到...,西部利得基金管理有限公司,“投资者保护•明规则、识风险”案例(十二)关注信息披露,做明白...,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=z418p3I6BigY4y586KHrV4V4e17b7bXPo72mgXXRk-kkM2ZrJNgU0erOrUquW1ddvPw-lfnVj7544yjB69SHM2LsDg0MqEyXMpHvdsYUMrD1B0goY8bwsRwnkyaAl0ekXvGa0JNw-47kxXSjDGqNyg2w4X3pHaSGA6qSRyQ-kko=
癫痫防治慈善基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=kQocn3F2zd495uoBgAeBvFK8Vwztqycccs-lJuC*m6q0x8o9DAW8PW1f71VfFQ4Kkh*-yP4v4mjodnPaNEExfg==,微信号：ljkdymgc月发文 15 篇,“黑龙江省慈善总会健康龙江·癫痫防治慈善基金”,简称“癫痫防治基金”,是由国内外众多爱心机构及爱心人士自愿组成,由黑龙江省慈善总会设立的慈善公益项目专注于癫痫病的预防与治疗,对家庭经济有困难和重症的...,黑龙江中亚癫痫病医院有限公司,8月16日“抗癫路上”牡丹江爱民区活动成功开展,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=UIB5sk*H71zB-8dinsxFe9Ka-2fo-5Q2FWJ01zdXvofLnb27pzeZKfHtNpvBMlyFBashgGxINDI3duUGSB0A5Olj*ERzKtz3Xk9lCPwx4Bp2lsOIhyF7PtCzRVg-TK*WchjzuJe92FjDdmhs3vdMokbyzZdjJm6E3Y56a759YB8=
前海中瑞基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=A*T8XJEBdMVBSzrBhnXhLyFLl4v849i3bnQ0JTd-dkIZxzp9v0fp3GbmIT4NcT*931DV-vEvdoDC-9*V7jryWA==,微信号：qhzrjj月发文 33 篇,前海中瑞基金专注于货币市场和资本市场投资,为高净值客户和投资机构提供专业资产管理服务的企业.业务范围包括资产管理、投资咨询和投资顾问服务.公司管理的阳光私募产品主要包括:货币型及股权型管理计划.,深圳市前海中瑞基金管理有限公司,大数据迁徙图:逃离北上广,他们去了这里!哪些人在逃离?,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=CbdUCLkbAEeav62bHtEvYC9uw*aT3ZgqJbj*ULUI5ESnyHenzVkrdR1WBeofHyQGFxeQN01xX8vxO8rp73yRJ6QGSSpTwHejTPOWRF8AWPrij2220oxw-ABLOWLIPhMd3rRnMD1s71wj-B6xN2UR7VqSiIc*rHjBdP2zFqFlrfI=
中原慈善基金管委会,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=Wmt02FowAkvT8qSxkNQm07l9u1Ke64Ek5D0rda6oDIU-z09g6*-7VLQYaFkhz0hbqFMk2X0Tzie3CGpaJYgqFg==,微信号：gh_ef88754fbeee月发文 5 篇,慈善活动公示平台,北京市二十一世纪公益基金会,郑大“智能养老 孝行天下”活动全国启动新闻发布会在郑州举行,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=oVHfh5NDqVONG5OyOipYk0JZstAAoL0*Aygp-O-0cEjt3tB9oGB8KvbF5WCaTqdYeqX7oTlgw9Lo*4q47DDiwEF4lHkLZaAmpG4bNl9juv4vngBcg9-2ud4kZ2CyXb2555BpPvZLOIUXRUcQo3Ljn*ZinHdb*eHOkgJh9RNBMVw=
清泉成才公益基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=M3j3LGo2T2ahTcO7WDcPylgYwWbxln5Hg8ynubD4yeepJauD2l8DojFQWnczb89XUkNqlDY58Lqf5n2F4JaS1A==,微信号：gh_691dfa03a260月发文 17 篇,中国社会福利基金会专项基金,针对中西部偏远地区贫困家庭优秀学子开展助学的公益项目.,中国社会福利基金会,清泉成才公益基金助学方案,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=xJQjd9kf67ydnQQho6mxKj*FsLrdRDO*064foFuEJOemm3kfFJR2wVpbro2kU-wcrH9aA17xXFYgi0r1yHCaw6k35M4EyGyPHyCFwLUV3cRwOmr8miGB7YMeb1b2NFYTx0e34YN1c4hX2anA1mJaKB9WpKIKM4cDZ3Btnwp7pEk=
青少年足球发展基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=YNPLdsnT2Y0X2KZsnprFFrkFauiFPp8DzoDOexr6Bcmgg3U22L3coF7RamBvwx3AAI3N3on9ZafFtsmvJapMBA==,微信号：teenagers-football月发文 1 篇,深圳市青少年足球发展基金会,深圳市青少年足球发展基金合伙企业(有限合伙),德国足球这几年经历了什么?一段感人的励志故事,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=Xr33tDJUh5xgtOeJpHF9-6UBfeONdeTEIg0L0S*q85zzd7shZy26ijONyCXrpTMfInB5p9uLWZdbWykZqjvel*yBUH9T40gQMsDa3D6qX9hJPUJkgQIaQtWkI34hkJJgb0S7jHTZlDbWQMM5ByIGN*XMLbrR10qjWlJ7cAexosE=
前海秦商基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=eM0vGRxN57KJGFZklUrx1F6zZiuC7GZdN0L3sVe4WWFJm1hp*S2jscIoO27K-m5409S7CNug*-W7voNHVFhcYA==,微信号：gh_5ae3df7a138c月发文 61 篇,您好!感谢关注秦商基金官方微信平台,我们将竭诚为您提供产品查询、投资观点、理财信息、每日资讯等信息服务!”秦商基金,您身边的理财专家,深圳市前海秦商基金管理有限公司,中国资本撤出后,美国房产泡沫将迎“末日时刻”?,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=ie1Gsqh8zKlYnT4ZoB9EsyOgGQ81BdQX3OaUnbcWdWFLqYrgZ38ohHb5d7wfKq4Icfc1-J0zRah8W3Tqln-aSxIYX7exfrnFU6Zpfgja5u-A1f80p6siNMeopjXE1IXmMts1rqJ3NJLOvRJf1WjI1L9RhxrErnRwG77P1HDJ2b4=
崇世爱心基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=9tbNuDdQfP38Ntodz6R99l4EkBV52PELauhi33Yeuy63SiPrX-TA9eqa5EQp5*ErUG8ZPN06pFEKYNXGldDASA==,微信号：chongshiaixinjijin月发文 4 篇,崇世爱心基金以“用爱尊崇生命、用心扶世助人”为宗旨,2010年初,于“中国华侨公益基金会”下正式成立,结合多方善心人士资源致力于教育励学、困难扶助等公益及服务关怀活动.,中国华侨公益基金会,爱心妈妈彩虹行动探访纪实,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=m8EzJ3JqD9JG8tI4cAJsfMv413LFcORoRmBi5sHBfr7vrO29u8J2xpnXh*foK3AsWq5ufKTzcKFzyetg6fH16occqkmJYkWq07RM6JAH2K3-92Ul6WeJhWyoW8rxdDcoZc60Qn-8iJOJFItCHJgdZRrAT1ljNOTBMlcjGtlLOwc=
北京子沐基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=Owmmnc8L4mFDYDnpniG3Bv*fktkqQ-OIcnIVeDXri7D6bkQ-cs1uSyScxsaX5yuugnfY*aFfsvEoDy2em1Ad*w==,微信号：zimufund月发文 4 篇,从事股权投资及资产管理的专业机构.,子沐(北京)基金管理有限公司,名股实债何去何从?金融、法律、会计、税务、监管五维度全面解析,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=OfXhcXAG5eu8xvuWzAIgA3f9zQpuZHlmVPWZF7HjchGS4YeCAScgGd9iDEw*SbLAbLshhvUzSpYebH0AitqSF9arDMwVlQ6ZbdENUilRs-s5FCvu6hxS9SoM8u7dfMfBapMhrSCjbWFHhULGh*iWHi5DuyYLx49OsK7N8hxeBvk=
江苏道路救助基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=N92Q1tcQJi0VOYfjWP-irmrSjFeUMfhyZvICgvOHNY7O3FVkiw64YlqrT*I-zFVbIZqD39**8507uS2-MhcWDg==,微信号：JSdaolujiuzhujijin,江苏道路救助基金,旨在保证交通事故中受害人不能通过交强险制度和侵权人得到赔偿时,可以通过救助基金的救助,获得及时抢救或者适当补偿.,紫金财产保险股份有限公司,,
华创富业基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=IAY*kOP3kwkjAmABFsDiHmBe4ZWJyCwe6lnYxp6jiG6Jo11CyVnSAFZ6lC9kMnXHYOiHXSpnddMKnbsc5ViXyw==,微信号：hcfyjj,华创富业基金将为您提供专业的金融知识、最新的财经资讯、最热的理财产品、最火的投资渠道!,北京华创富业投资基金管理有限公司,金融危机暗流涌动!货币之战已经打响...,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=Xv0vcFuj71Xg0rldrEyhQ-K8f*g1rQpI6pOKUHgOgde4R*7*swAa08L6-8H1S82xiX-3bU8g3NR9cfKzkLL-1Ig4aV0qTc-3DQCtJtDcsxZh4H299K1YVMPiIN9XG96IAVsU-768LVIrCOeuwRCNm0tuyXgK7bQSq7ebS2JywSw=
新沃基金微财富,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216814&ver=1&signature=wJ5HJFVpeBvOW*sQ8-ij194tUFtqWztCne6uEPivUPQawVAkKYFvn7VcVk5t*1*x4262lKLWgleOJ6Gp2Rq47g==,微信号：vofundinfo月发文 73 篇,新沃基金是新沃资本控股集团旗下的公募基金平台.想要了解更多的理财热点、产品信息、投研资讯,赶快关注新沃基金官方订阅号--新沃基金微财富,新沃基金管理有限公司,美国启动“301条款”调查,人民币会如何走?,http://mp.weixin.qq.com/s?src=3&timestamp=1503216814&ver=1&signature=C2vUz9C3bTEBRCgEZn3IBOu1z7B9MH*Cgfx8dIbYquBBZThSMu61ACynVqgQKRA0A3xoCV-Otn5oZnwgjYrYwxFCt0TlsuyPN8HRWslfvos3HRwgd9bGlHqTVwTI*xlu95BMrRduJaHa2EeT8EvgsUQU5siSQeQX*spQ5qJrmiM=
大爱清尘基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=4dXBdhgBAw3UmkJSoALEyubqbszoTPQHY6hGCs44qCCbnXYBiP9PJcGy1pYErc3NWLy7uLeDU5PD3*zmkqirEQ==,微信号：daaiqingchen010月发文 19 篇,中华社会救助基金会大爱清尘基金,源自2011年6月由记者王克勤联合中华社会救助基金会发起的“大爱清尘•寻救中国尘肺病农民兄弟大行动”,以“能救一个是一个,能帮一点是一点”为理念,专注于中国尘肺病农民的救...,中华社会救助基金会,生命不息 ,我们不止,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=QcbkqGSe1nj*LaZeQ3Li2sjWXAK*J6L2JwobNcxYocgzz0IrdeCHwMRyfayjz9lXMpnNAchxxL6EnBpJAQI-8NVKup9ZxWM0lP4cZgZumSibW8zGeUGoUg7hVxIsRfuOpgVwtGEe2CBL8vvGxg1qOeqG1Cfs2ufytun4RHkPupM=
元亨祥基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=D7pXmRNRok5j1qaU6*-WLDmlU-YXYYsYk7JhA3kLETnpuLoYjxBG*uvYnZHjUKeu5ldRQtJiCqQAY-ZlU0hQXQ==,微信号：yhxbank-sh月发文 77 篇,智慧城市投资运营专家、PPP投资模式践行者;专业规范的投融资共享平台、专注国家基础设施建设领域、专心研发最优的资金综合解决方案、专属提供私人银行高端理财服务.,上海元亨祥股权投资基金集团有限公司,荐读 | 常与同好争高下,不与傻瓜论短长,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=eEvxILxDFfoXQ-lxQ7Wyw4OlXtnogh6ivFaf*YE-kdPtDzR95oH3E*c6AUWUsYzSomeKyAeWK08ODhp98rk2AtmxflFIimraabq1dr5BPyaUWwMnDIEq2JbFwwsRRhvDfmShLK3FDDgqLuobztXk5vLcrg4ivcXlVQw5-oXyk6w=
尚智逢源基金销售,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=1--lB0p3mCfCvE4YOJglC0iM9FMkE-badcx6*D55bJz7MViN31aGuY6LUpQO7NIsPqXnZeb2A8ff505ytWAVDQ==,微信号：gh_4200e417aa44月发文 63 篇,尚智逢源(北京)基金销售有限公司,是一家专注基金理财服务的公司,2015年尚智逢源获得中国证监会颁发的独立基金销售牌照.公司自成立以来,一直保持高收益率,为投资者提供全程安全保障.,尚智逢源(北京)基金销售有限公司,【小智有话说】银行想拿信托牌照不容易 68张信托牌照银行手中仅4张,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=hMMT8qdVxL403P0Nl033vKr4MZHBnERWPSpX2uXojCbhgubJHkBrRlfc4533*JoxABXMYLSTA-xwNWrWP*6ObjTdP9ONr3OLzBrf3lpz8xxS18LBpM6xQyS1bJcIophsOtr-7PkE8SfylK2N1WEvUqG5GBXfk5hEoYPx7ZgzHPY=
中华英才培养基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=NJnPYtil-m1-d9h-JkgjMAj62tWv4HffIpDbLcKPHtUUev2vZJZW7sP6qDAGsX4pLLqj7On-C87cnNsR4AtEjA==,微信号：hanmenyingcai月发文 10 篇,寒门英才培养,中国下一代教育基金会,【河北支教】最美好的时光,有你们陪伴,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=ecXamnch-eMdwp2AH*GASjcW6jWiDOg5BBCtXiS5raqE3N2P7lOkXBmaN6cQ3cm4RO0rArIj*2bB6Z0LlgZSbdPFDOd-FaRWduywLj6RoWTCFuXi2HdzX68SHdVa2PJ4NTllwwkb68rq7HgiBBam2vzedLsxZvDN34HwuQntGko=
菲南斯基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=dpxjM2LG8*OD7HS4RLZwuvFUAt*MG8m8ie6yevm0-Hf*Ei4hY9bo1Kjomy3BvIYh4GVPEfdD0UHNUM*5uNwn2g==,微信号：FNCTZYH月发文 77 篇,我们的存在就是为了你!,嘉兴菲南斯投资管理有限公司,大胆留言...也许就能泡到男神女神!,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=e7aJR5oGsRB8Sah*nMhmJkyjwjMvxbGxQEQNrl*Y4aYt5QPt1te1MoRfUmVGx9eOlq8YgRVGhfn0hMux07ppRZdYRdhuI4x5o7kcjCLMffp4ZlYxz2f5BqW4nYqXMK6O81GmQze8ZwZ0J16VNYvuLw4khBsOFqW4aMAhui7ldaM=
光爱教育基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=bG4-Pj26AfE0DXNVDd0e6sH7UuVzndrEn2xFHVYS5FxgPv7e32*A3mpENQng1CQ1SstupkGuu*siZwlwV5Kh8w==,微信号：guangaijiaoyujijin月发文 13 篇,光爱教育基金秉承“用光温暖生活、用爱教育一生”的公益理念,关注困境儿童的教育、生存和成长.同时结合优秀的企业经营管理模式,用专业化团队,努力成为一支年轻有活力、值得信赖、有影响力的专项基金.,中国少年儿童文化艺术基金会,光爱孩子的故事—— 考上大学实现了我梦想的第一步,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=Km4SOwkhYfCbbLvKquTiYfjHsZeKXfdjUe7hCJYNyuT9cPhVn3CUeQhi60Db6WPUwGqnWK3001d5QHrBf4riZD22Zc5HY0byDKc1gwGP6HlkrI6gXZ7TKuwF34MpeHwrpYXh*oaPUfkzJGrvlP9qtMZam7Dh8YNVW0Hlj0qZfUs=
泰月文和基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=AN-KeabnM4sD8PQuWdd5Dp6zQLlrxK97IjonZFLkqIOoIfz3*24TZkf2u5vSHIOhh909GNYzj5KWtmnFtdGDKQ==,微信号：taiyue2014月发文 4 篇,我们是专业从事期货证券投资的资产管理公司.我们拥有十余年量化投资经验并自主研发了获得双软认证的资管交易平台“智富天下”.我们将兢兢业业、勤奋律己,立志成为国内最出色的私募投资基金,山东泰月文和投资有限公司,基金经理周观察|存量博弈 节奏第一,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=wD12ly*vnhLtvp9Uj3fSG*55uS9I1rfzpWCnYYtmwbQyDHOt9HJuc9XO5PECtID5PyQp9KelmY*KQntakfHlm2-2KpiBO4p6BI2qa902i-CmUadaboWtvf00kn-2so2eSAIoVq9t464mMfqOE0xTrO8CrlO1twiHCw5nFObp67I=
绿民投产业链基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=NHkLkoypRDm6rp238SaYLFgHJ3n53WIvxS9pHYbNsjVG826aCGD-trhikGXaq6WhgYlEUmNdNKFOl5KyEfaxGw==,微信号：greenlivingfund月发文 1 篇,“绿民投”在全联房地产商会的大力支持下成立,是我国第一支关注绿色建筑全产业链的基金.基金以绿色地产示范项目、产业链孵化器、行业数据平台和互联网金融为主要投资方向,着力打造绿色地产开发平台和绿色建筑轻...,嘉兴绿民投股权投资基金管理有限公司,绿色金融的发展模式,你真的了解么?,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=Ibq1pWsrTWVR5CNTVFAHZ6sgLiuvJE5UNvwZ5E3W9OEnjndr4K5SdpSEMywWdBIwqYU-YCAZevLb9I081yMQKRiXEPPn-DpXUSddu9Q1zACVAU2sUVUDbf3InIET-nV1HgbI55WcqhGYCn-Y0qJ*sUDi4Vx1iqXmPp-0s4ApqkA=
女性肿瘤预防基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=lQDIrTQ*Mywx*w8dzL5kKCtdj4bZv1N4XPkahe8qIQcRYhrXfEeRFNbjSvC9Hen-HPdTtVrRZs6TQrKIBomTZQ==,微信号：cwcpforg月发文 13 篇,女性肿瘤预防基金是妇女发展基金会成立,用于支持中国女性预防肿瘤所进行的科研、教育、普查、健康管理的相关活动;提高专业人员的科学意识和普通公众的风险意识;提高大众的肿瘤健康管理水准;促进女性肿瘤早发现...,中国妇女发展基金会,困秋乏夏打盹?那是你不会吃,来看看这个迎秋食疗方子,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=a87eiVs53CUO2qztvzCGFWx5*KNp7hV1o2MMJji0wa5t0TH5evlKZSzEOUc0FdoL6We-xjJBhnhN6hReJhJ66dhlJeR80OorazyQ3EN-KciVj-PE14rTCoEYaVlt4OAk*xRfReo9c0mIOSaE1vVEkMmuQlbtWooAUNs4ew81VwQ=
中国社工防治乳腺癌基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216877&ver=1&signature=RRZymVrj25eawCFDjtgmWKJcGBP44E-9QvR5hZFsMH-stLZycw6fOmnlBV5m5YFnZY0C3V3I8QaKeR846OGPMQ==,微信号：china_cnbcf月发文 13 篇,中国社工防治乳腺癌专项基金是经民政部批准,为促进中国乳腺癌防治事业而成立的非盈利性公益组织,是中国唯一一家乳腺癌防治专项基金.旨在通过科普宣教、公益救助等活动推动乳腺癌防治事业的发展.,中国社会工作联合会,手拉手~心连心~为老区健康助力,http://mp.weixin.qq.com/s?src=3&timestamp=1503216877&ver=1&signature=qxgp6i1ycgSPLJ4WidOm0UtnL317klkA-GzAyiL41yWpTgxDsj5c4ZebWAuuDrFGC7bXS*ovsgR0IkzgxOBrIXaOD3yJ0buKD9lqfuGQlh74QO3vQEyIcm36BlYlmddPhJ3yeNxZX57g262LYXTPzql3KEUw31m2vHwOkkgvXD0=
海上丝绸之路基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216929&ver=1&signature=uKHrzrTJhYAXV33fGJ0UgHWhDUPSbxLr-kdG-pjNllljThgwec5laQanPEp6klqN*6DvROTcE27loxdd2GvsbQ==,微信号：gh_8921808f3463月发文 4 篇,海上丝绸之路基金品牌与文化推广,北京市海上丝绸之路投资基金有限公司,厉害了大泉州!各国金砖代表相聚海丝起点,畅谈“治国理政”,http://mp.weixin.qq.com/s?src=3&timestamp=1503216929&ver=1&signature=sPTriDqfLjMn5Ih573X8gLpgL4YenlFY2i3qA6LF84I2dEDf5ldxZCsAJGtY7Ix-02HyK341HZBNbv6I65Kl4GCEb93UEx3wqebxTeBAB9kmSggsbnUdKfxwyIANOf1oo5GkF15thNPX5mGd-iYs3dyKdrfaP-pLbPxd-Ljx5-Y=
阿圆基金汇,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216929&ver=1&signature=0iKqzpNNvZ-MpAM*noQQWlydFXGb6fJQkpDFyBoEPompKfqgixr27pPg4i1YfTKQukfZVMZ4GfmOi7PCEORUKg==,微信号：gtsf201402,分享基金咨询,圆信永丰基金管理有限公司,圆信永丰兴源灵活配置混合型基金火热发行中,http://mp.weixin.qq.com/s?src=3&timestamp=1503216929&ver=1&signature=NznYNWlyZenC-AuJCu82KBljNtOMd4naJvHFO0L5Q8X6wovB5GvSUWqs9jXnBK7TZ2MAhNvHL07Lqj7UcDIF1D6YR1utexYfwf*HSF2zDeGcHwBzNESfQcMQ6vmzgcJbU5rjvSfpoxNAMG8Z6hA4IGOOeVcluivZGNtSVYwvKHY=
陪你长大公益基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216929&ver=1&signature=BrLGLx9Oo0M7VZcZslOg*5fh0Di0WI0Tm9RjlGOU-omEKUroEjFQMB81R2dVUFOcnuM0Tr7OU-54vy8FlX7XlA==,微信号：pnzdgyjj月发文 1 篇,【陪你长大】是北京市长江科技扶贫基金会下设立的专项公益基金,致力于关爱孤贫儿童,以改善其教育、发展为目标,陪伴、记录、帮助更多的孤贫儿童健康快乐的成长.,北京市长江科技扶贫基金会,【陪你长大】专项基金2017新增助学计划,http://mp.weixin.qq.com/s?src=3&timestamp=1503216929&ver=1&signature=1OooY-Hsia0PVd3tdu-Q76mngMU59s*zAaLw*DbpMoNl6viSytfihnyt5yF4ysVlLSzN*M2wwlLM0UGc*yIqevOLgO1sD1zCcOph1x5OVo9fdVxYdZ0srXHdMjQbQjf-RGU5ar1*fqwvojjpnBndPTFpVTPe9aLANonhwd8-kkU=
国鑫睿诚基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216929&ver=1&signature=tcBqX5rJlMoLzL3kJmRI68eeebN*KPOGiTgnfNb7BYE8v2LdjiwnB2FEsEkOp0uWJDPloNYiao-8p8m1kOwptA==,微信号：gh_a07d0de190b0月发文 23 篇,以专业的视觉,从金融行业本身出发,分析行业动态,解读政策信息,更新公司动态,成为您的专业咨询顾问.,重庆国鑫睿诚股权投资基金管理有限公司,提振民间投资,发改委将做4件事,http://mp.weixin.qq.com/s?src=3&timestamp=1503216929&ver=1&signature=fxtJxagNp143IRT7mHJnFXoLNQy3B6k9enWYfRruB89WZS8YB-0-SWc3z0dyey1qXSMwZqV2x9UQuINTfC*7EHG*UzZw6VHDgWQhYo9YLA-aLo2q3F3DuKPpzbqTGLE2gezhZhDn1Fxbn9s8A3sjawA0ftKQSWJUY0YUlCfm6jc=
谷米移基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216929&ver=1&signature=4GjqGKVQD*hjzZhL7XPq1ZgY9d1mAfYZ8YkKXo7YJAf9O-LHaoG12RvVuk2yDKtd-8i-vK383HQcpXUxDyfdTw==,微信号：gumiyi_wechat月发文 65 篇,发布谷米移基金最新动态、行业资讯、产品服务、活动信息等.业务涵盖票据基金、阳光私募、物业并购、股权投资、资产管理和影视传媒等.,上海谷米移股权投资基金管理有限公司,股权和创投私募基金突破6万亿大关,http://mp.weixin.qq.com/s?src=3&timestamp=1503216929&ver=1&signature=tJ8gloX42GPS2OX6t6DIuQwlniYk9od98ZiySIATvjowYSlgKRZG4CsbGP9K-X4uENQPDLDIjrX2Na6mFXleWy0UjOTjWU8EISObwVFRR40NMVPFiz5qoCrb4-zjB--kZzbrcXBNr0zgbps6-**2uxFE3mjhZbfeALwKqnxjq*I=
世纪华星基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216929&ver=1&signature=eaHQwkSSRT*lPPwvT9aZ3jNH6qOaLFfb5lIUGEEkd5IeOHBIDHFo4rnw3lmtCGD7sVmViiqaVD7Wc1Y7bO34ng==,微信号：shijihuaxingjijin月发文 23 篇,投融资、全球资本合作交流共享平台.,北京世纪华星投资管理有限公司,与您近距离 ┃ 哈佛70多年跟踪700人一生:什么样的人活得更幸福?,http://mp.weixin.qq.com/s?src=3&timestamp=1503216929&ver=1&signature=2LUWPZ1s-ZU12h0pTny0QbrGWZQGapn0z2B6eb4VDc92mPvgRZW2nia7JrOyvG*X5fpvpn7L7Zvo9qg5AmCvVb*yMagQvVJqpkr3QER0zCvVLElmlGc08*L03Pv3GJBaz8gIAREIlVIafq6Oky-4KuihVC0WzNsm*T2hKSCfWSM=
中廷基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216929&ver=1&signature=dOcwrb3TglD0atecJSlMntL45ZsiU54-PLY3GHFFhIdEbuyKu57kMtKuL89bdbuKZXc51zWdjI-kbKTtl9XFaw==,微信号：zhongtingjijin月发文 53 篇,介绍基金知识,理财信息,市场动态.传播金融学理论.提升民众的理财识别能力.公司成立于2010年5月,注册资本(实收资本)3000万元人民币,公司是以发起设立并管理基金、投资管理、资本增值服务等相关金融服务为...,中廷投资基金管理(北京)有限公司,【中廷财经早餐】2017.08.17 星期四,http://mp.weixin.qq.com/s?src=3&timestamp=1503216929&ver=1&signature=kA9NkvOMK5Gf2bNwtpQ5JbR4yDyhsR4LGhOX*qk8k0IEhO2JShTf7kDlpQEqVEMfTILuI-hsHs0ghNAMjI37GAABFlFy1278zYh3cPRAO4ofBgDxdRSok9d7QiBLQ-xcxX*p3PEo*oeEx1ZnwlfvzJwVqR7I0B-DFyxAKw*iVIU=
